Date,S17,S17Nm,Index,Constituents
2021-09-10,16,金融（除く銀行）,105.0231382090549,78
2021-09-10,17,不動産,103.99522957662492,117
2021-09-10,2,エネルギー資源,103.50319536372103,14
2021-09-10,3,建設・資材,101.76498905731054,258
2021-09-10,4,素材・化学,105.38253026326562,264
2021-09-10,5,医薬品,101.48530934999143,68
2021-09-10,6,自動車・輸送機,103.39342349416354,98
2021-09-10,7,鉄鋼・非鉄,102.14635679262373,68
2021-09-10,8,機械,101.66357057698173,203
2021-09-10,9,電機・精密,103.1080031080031,265
2021-09-17,1,食品,103.3099297893681,129
2021-09-17,10,情報通信・サービスその他,100.0,968
2021-09-17,11,電気・ガス,100.96618357487924,27
2021-09-17,12,運輸・物流,105.80792613246788,98
2021-09-17,13,商社・卸売,105.23560013804088,262
2021-09-17,14,小売,102.38297872340425,299
2021-09-17,15,銀行,107.25806451612902,69
2021-09-17,16,金融（除く銀行）,105.38030143708377,78
2021-09-17,17,不動産,102.97482837528604,117
2021-09-17,2,エネルギー資源,103.90065447536713,14
2021-09-17,3,建設・資材,102.51282051282051,259
2021-09-17,4,素材・化学,105.69777043765482,265
2021-09-17,5,医薬品,101.24424612064628,68
2021-09-17,6,自動車・輸送機,104.95386168667903,98
2021-09-17,7,鉄鋼・非鉄,100.79261929668051,68
2021-09-17,8,機械,101.77148084446578,202
2021-09-17,9,電機・精密,104.6539093709521,264
2021-09-24,1,食品,102.86396181384248,129
2021-09-24,10,情報通信・サービスその他,100.29812343778912,978
2021-09-24,11,電気・ガス,101.707779886148,27
2021-09-24,12,運輸・物流,108.05851063829788,97
2021-09-24,13,商社・卸売,105.22842639593908,269
2021-09-24,14,小売,102.51256281407035,301
2021-09-24,15,銀行,105.44159259304003,70
2021-09-24,16,金融（除く銀行）,104.61176701121835,78
2021-09-24,17,不動産,103.78489702517165,116
2021-09-24,2,エネルギー資源,104.45606968595476,14
2021-09-24,3,建設・資材,101.56438026474129,259
2021-09-24,4,素材・化学,105.2160953800298,263
2021-09-24,5,医薬品,100.50125313283209,69
2021-09-24,6,自動車・輸送機,104.17440344910605,98
2021-09-24,7,鉄鋼・非鉄,99.54328326919334,68
2021-09-24,8,機械,101.0204081632653,203
2021-09-24,9,電機・精密,103.53982300884957,265
2021-10-01,1,食品,101.67064439140812,127
2021-10-01,10,情報通信・サービスその他,98.635477582846,983
2021-10-01,11,電気・ガス,98.13664596273291,27
2021-10-01,12,運輸・物流,103.67990983375599,96
2021-10-01,13,商社・卸売,102.45043451679112,272
2021-10-01,14,小売,100.76923076923077,303
2021-10-01,15,銀行,100.84033613445378,73
2021-10-01,16,金融（除く銀行）,100.05931198102019,78
2021-10-01,17,不動産,101.47965474722565,117
2021-10-01,2,エネルギー資源,104.68827905307035,14
2021-10-01,3,建設・資材,99.38350263053843,256
2021-10-01,4,素材・化学,100.41899441340783,263
2021-10-01,5,医薬品,96.7032967032967,69
2021-10-01,6,自動車・輸送機,101.78745367909623,98
2021-10-01,7,鉄鋼・非鉄,96.93576900412492,67
2021-10-01,8,機械,98.07264057008732,202
2021-10-01,9,電機・精密,99.08675799086758,267
2021-10-08,1,食品,100.98039215686273,125
2021-10-08,10,情報通信・サービスその他,97.6991694059063,984
2021-10-08,11,電気・ガス,97.5154784842646,26
2021-10-08,12,運輸・物流,103.57295069674919,98
2021-10-08,13,商社・卸売,101.71874999999999,265
2021-10-08,14,小売,100.0847098686997,299
2021-10-08,15,銀行,102.94117647058823,73
2021-10-08,16,金融（除く銀行）,99.51124945391001,78
2021-10-08,17,不動産,100.37688442211055,117
2021-10-08,2,エネルギー資源,106.47394347938813,14
2021-10-08,3,建設・資材,98.71630295250321,249
2021-10-08,4,素材・化学,99.57050823192556,263
2021-10-08,5,医薬品,93.98496240601504,69
2021-10-08,6,自動車・輸送機,101.1439466158246,97
2021-10-08,7,鉄鋼・非鉄,95.94405594405593,67
2021-10-08,8,機械,96.76075696347115,198
2021-10-08,9,電機・精密,96.84612730546,266
2021-10-15,1,食品,101.15840819764176,126
2021-10-15,10,情報通信・サービスその他,98.52216748768473,979
