Date,S33,S33Nm,PER,PBR,PERCount,PBRCount
2026-04-24,5200,倉庫･運輸関連業,12.079573420836752,0.8368071842098889,31,31
2021-04-30,5250,情報･通信業,14.322560965440797,1.4271371199082044,48,29
2021-05-07,5250,情報･通信業,14.647457986534485,1.2782403529804622,74,39
2021-05-14,5250,情報･通信業,20.438709677419354,1.8050858882085274,295,202
2021-05-21,5250,情報･通信業,20.524810836037197,1.7470777746626682,304,210
2021-05-28,5250,情報･通信業,19.959202887180293,1.7571453885028063,303,210
2021-06-04,5250,情報･通信業,19.777888334943825,1.7744041134131932,308,210
2021-06-11,5250,情報･通信業,20.303916693931612,1.7437325238438364,326,218
2021-06-18,5250,情報･通信業,20.22501308215594,1.7160195831309608,333,222
2021-06-25,5250,情報･通信業,20.09208338662233,1.7726221330023675,335,224
2021-07-02,5250,情報･通信業,20.076881056767554,1.7774056395652,338,223
2021-07-09,5250,情報･通信業,19.501003728133067,1.7204082627158868,343,228
2021-07-16,5250,情報･通信業,21.040239246320585,1.799795351952354,372,242
2021-07-21,5250,情報･通信業,21.103430285639753,1.7671772807992723,377,245
2021-07-30,5250,情報･通信業,20.94079497653706,1.7265022901182083,380,243
2021-08-06,5250,情報･通信業,20.53464213628305,1.6703977732958024,382,250
2021-08-13,5250,情報･通信業,20.546174055713763,1.7326291240825844,390,269
2021-08-20,5250,情報･通信業,20.08919941219052,1.666474290715676,386,270
2021-08-27,5250,情報･通信業,21.659627217408804,1.8073941971328622,386,269
2021-09-03,5250,情報･通信業,22.15758857747224,1.8397652109159404,387,271
2021-09-10,5250,情報･通信業,22.20272624007631,1.9993204405810232,384,275
2021-09-17,5250,情報･通信業,21.608728201275607,1.9911440115496044,384,279
2021-09-24,5250,情報･通信業,21.705940922668436,1.9124706362986417,387,281
2021-10-01,5250,情報･通信業,21.59601256261515,1.8627693832053505,388,279
2021-10-08,5250,情報･通信業,20.629149541574453,1.8551201315631143,387,281
2021-10-15,5250,情報･通信業,20.813573611550215,1.9507132212050244,389,297
2021-10-22,5250,情報･通信業,20.641229464758876,1.9432650403633676,391,298
2021-10-29,5250,情報･通信業,19.945869616380325,1.9879868436885804,385,297
2021-11-05,5250,情報･通信業,20.728854709702862,1.9806828140441162,390,306
2021-11-12,5250,情報･通信業,20.683994528043776,2.0180795390032085,393,336
2021-11-19,5250,情報･通信業,20.734062700170405,2.034074710953232,394,341
2021-11-26,5250,情報･通信業,20.155154408473816,1.9120250578782516,397,341
2021-12-03,5250,情報･通信業,18.913542463657233,1.856055548137268,397,343
