Date,エネルギー資源,不動産,医薬品,商社・卸売,小売,建設・資材,情報通信・サービスその他,機械,素材・化学,自動車・輸送機,運輸・物流,金融（除く銀行）,鉄鋼・非鉄,銀行,電機・精密,電気・ガス,食品,TOPIX
2025-05-16,173.34911638564722,126.32367997659793,64.62200628190027,133.50563909774436,108.89104894937056,125.73234360933623,86.29011952721191,113.88261851015801,101.73160173160174,128.92308461359016,116.01744186046513,127.10669172147404,126.8713889134124,185.75418994413408,99.77032205235835,115.41354742742624,109.90380871561922,144.36794082939986
2025-05-23,179.82857475995905,126.56934306569343,65.12570517642476,132.12996389891697,106.67816054291698,125.37313432835822,86.88760806916427,113.5602377093463,102.88770053475935,130.144198848671,117.4452362100818,128.66160941381392,125.88652482269505,190.3958944281525,99.56958393113344,116.52267818574514,109.86193293885603,144.108226567768
2025-05-30,179.32967230733354,128.78983521309863,64.74790356394129,134.45378151260505,108.57142857142857,127.71729018071099,88.58971807628524,115.44715447154472,104.33884297520662,132.25781531412701,121.20218579234974,132.8255998040991,127.27272727272727,195.42626021248427,102.75772455533712,117.63337193894054,110.00000000000001,147.58776550910318
2025-06-06,177.16822638372082,129.5986690765692,63.66034378805253,135.8087487283825,109.39027960767092,127.58693814190079,88.5704641350211,118.07228915662651,104.1992731979291,130.14016522788455,123.24959285843535,129.50346913945612,130.077825276773,196.7180625235494,102.49814475832386,115.44891640866872,108.99193548387096,145.8893501348618
2025-06-13,175.1961263928459,130.61747086731236,66.58052799984739,132.76305081336125,108.0,127.29026036644167,89.50831847890672,115.98813849141214,102.77083905777735,130.76594788858938,120.48404951755134,128.6037327014319,126.67563930013459,196.01156069364163,101.84330907670692,115.22678185745141,107.26860210292047,145.21188047875927
2025-06-20,172.84723560007706,130.05366726296958,65.53436895793052,134.09689176875568,109.09090909090908,127.79762461423363,89.75737769855417,114.04358353510895,104.21686746987953,131.96080478975216,120.45446220516591,129.45626591094674,128.973185088293,195.4335260115607,103.06924408276595,114.79481641468684,106.23672305271441,145.99102326365477
2025-06-27,172.32704123533645,131.09398804640807,63.47679078310235,134.8697310249401,109.00363731405048,129.60932145305003,90.36368032241339,119.24939467312348,105.83941605839415,132.9162025433955,122.03389830508475,133.4012178451597,132.1036889332004,196.12716763005778,104.10883134332609,114.0555712064774,108.19397993311037,149.6407198246797
2025-07-04,178.2558824161718,132.16951363405104,62.79559748427673,136.50475247215547,107.89841657047023,131.44976546307404,89.19303234980448,117.7927927927928,105.27793374508703,135.2702853229169,123.60655737704917,131.11464161543597,129.6111665004985,198.57636603028308,102.44648318042813,116.04767270792252,111.83946488294313,148.9774738705327
2025-07-11,185.95348602144614,132.24043715846994,63.78432693078332,137.92794463189642,112.5,132.80138669183037,90.49494000727185,120.71778140293638,105.76743410076743,138.32682002012112,122.82130834280267,135.08706219003136,136.15767700775754,205.58659217877096,105.5581947743468,119.00647948164146,109.46890766337285,148.72934929197572
2025-07-18,187.43168844863072,132.0818313686011,63.55226891177428,138.29660512209648,111.16161616161617,133.8862559241706,90.22394487510766,120.17400761283305,106.71844824398897,138.03026083727838,123.88175415754277,133.16525651684844,130.80127151156418,207.4728398822215,104.23728813559323,118.28418943875796,109.16472819847252,149.32147673634523
2025-07-25,196.22736433259965,131.56424581005587,63.52725366876311,140.4284679409332,112.52941176470588,135.92093414767834,90.95816464237517,125.66585956416465,108.34904672113974,142.2095889804149,122.89238278591293,133.6231884057971,135.6242464101721,218.72238271010536,106.06575963718821,119.45120160779888,110.89430894308943,155.50509946055294
2025-08-01,202.01745284037293,133.83084577114425,65.23165911551683,142.53510466790553,113.38102621680228,140.31309063303087,91.86274509803921,125.24850894632206,110.17488076311605,144.8757732481493,125.76288612858433,136.43979057591622,138.08574277168495,215.3763440860215,107.31387147335423,128.0494727480625,111.41129032258064,155.3359954484154
2025-08-08,203.2473968102688,140.5925778132482,65.4285374226365,146.08748829492689,114.45354218583125,141.1833976833977,93.0977130977131,126.8326417704011,110.01516056415674,148.4362590265095,126.88953488372093,140.29820168449805,146.36091724825525,217.63440860215053,109.4768325307651,130.33755578198176,111.83589743589744,159.31652478084965
2025-08-15,196.37936103985643,140.50986793237664,68.84983998933262,147.10743801652893,117.16554852725065,143.2909604519774,93.19478745696753,129.13125590179416,110.9646856158484,148.33935837580847,128.6008230452675,143.31325962303492,147.95613160518442,232.6872358636923,109.9573231627051,134.273445587645,110.49037864680322,163.71375590020227
2025-08-22,201.8871224487727,144.5596450870851,67.36290686311358,149.57761351636748,117.26726726726726,144.27860696517413,94.8934463436013,131.2361213915618,115.06591337099812,151.8850987432675,132.62867647058823,144.56964463861846,152.35457063711914,233.10049216284173,113.36032388663968,137.73049051808056,116.28717948717949,163.3550025286581
2025-08-29,202.12108000689452,143.3785145159813,65.99222606429626,148.23379923761118,116.02004826434008,146.83127314452616,94.77682811016145,131.0412519354125,114.44919040911226,152.41808224264366,132.31165932806562,144.5431559393168,151.9125683060109,227.86127167630056,113.09644670050763,136.76888298780003,113.05785123966943,162.0016436277815
2025-09-05,204.87515081771082,151.11681796464404,69.61201767805542,150.75042466916727,117.07418355855856,151.51898734177217,95.775,134.70958712386286,115.36458333333333,156.7590456341087,134.20749384762559,142.71698372837042,156.82046138415245,228.49462365591398,114.59008747381947,137.47810520875822,117.8082191780822,163.5889034052596
