Date,Mkt,MktNm,Index,Constituents
2024-11-01,0111,プライム,122.66666666666666,1557
2024-11-01,0112,スタンダード,98.90052943458517,1514
2024-11-01,0113,グロース,56.42496515855423,528
2024-11-08,0111,プライム,125.3687965065733,1558
2024-11-08,0112,スタンダード,100.0,1528
2024-11-08,0113,グロース,56.76077265973254,531
2024-11-15,0111,プライム,124.31851178635938,1558
2024-11-15,0112,スタンダード,98.9983305509182,1527
2024-11-15,0113,グロース,57.496136012364765,533
2024-11-22,0111,プライム,124.92936011987055,1558
2024-11-22,0112,スタンダード,99.69832756240524,1526
2024-11-22,0113,グロース,57.872349086172505,532
2024-11-29,0111,プライム,124.29564651263287,1558
2024-11-29,0112,スタンダード,99.77527807558295,1520
2024-11-29,0113,グロース,57.60906605632907,536
2024-12-06,0111,プライム,124.94124319084668,1558
2024-12-06,0112,スタンダード,99.75062344139651,1533
2024-12-06,0113,グロース,56.059580230196346,535
2024-12-13,0111,プライム,125.43902154619539,1558
2024-12-13,0112,スタンダード,100.0,1527
2024-12-13,0113,グロース,57.77548918640577,541
2024-12-20,0111,プライム,124.85207100591715,1559
2024-12-20,0112,スタンダード,99.44444444444444,1545
2024-12-20,0113,グロース,56.37065637065637,545
2024-12-27,0111,プライム,127.62730227518959,1559
2024-12-27,0112,スタンダード,99.96651038178165,1544
2024-12-27,0113,グロース,56.587154251139395,550
2024-12-30,0111,プライム,127.61061946902655,1559
2024-12-30,0112,スタンダード,100.45714285714287,1553
2024-12-30,0113,グロース,57.56071132512003,548
2025-01-10,0111,プライム,124.10296411856474,1559
2025-01-10,0112,スタンダード,101.0,1527
2025-01-10,0113,グロース,57.713763585649716,550
2025-01-17,0111,プライム,122.81993204983013,1559
2025-01-17,0112,スタンダード,99.36567164179105,1525
2025-01-17,0113,グロース,56.70293646885003,548
2025-01-24,0111,プライム,124.58354366481575,1559
2025-01-24,0112,スタンダード,100.73099571448418,1534
2025-01-24,0113,グロース,58.52036511967715,548
2025-01-31,0111,プライム,127.15063520871144,1559
2025-01-31,0112,スタンダード,100.7289029535865,1538
2025-01-31,0113,グロース,59.85092891311603,548
2025-02-07,0111,プライム,125.96491228070175,1559
2025-02-07,0112,スタンダード,101.17647058823529,1537
2025-02-07,0113,グロース,60.29280653183802,550
2025-02-14,0111,プライム,126.31010264721772,1559
2025-02-14,0112,スタンダード,103.38709677419355,1541
2025-02-14,0113,グロース,61.471861471861466,551
2025-02-21,0111,プライム,124.33889602053915,1559
2025-02-21,0112,スタンダード,102.97617719743106,1542
2025-02-21,0113,グロース,61.35432704613342,552
2025-02-28,0111,プライム,123.38078291814946,1559
2025-02-28,0112,スタンダード,101.98414341309928,1550
2025-02-28,0113,グロース,61.26482213438735,553
2025-03-07,0111,プライム,125.23076923076924,1559
2025-03-07,0112,スタンダード,102.84033613445378,1538
2025-03-07,0113,グロース,60.66291432145091,551
2025-03-14,0111,プライム,125.84615384615385,1559
2025-03-14,0112,スタンダード,103.24675324675326,1531
2025-03-14,0113,グロース,63.41968911917098,553
2025-03-21,0111,プライム,127.6242905328332,1560
2025-03-21,0112,スタンダード,105.23150932050511,1555
2025-03-21,0113,グロース,64.19180201082753,553
2025-03-28,0111,プライム,126.81645387026504,1560
2025-03-28,0112,スタンダード,103.98268398268398,1545
2025-03-28,0113,グロース,63.87096774193548,557
2025-04-04,0111,プライム,116.61407173788629,1560
2025-04-04,0112,スタンダード,96.6628066782042,1554
2025-04-04,0113,グロース,56.56631092804094,562
2025-04-11,0111,プライム,117.95724486763687,1560
2025-04-11,0112,スタンダード,96.6916354556804,1537
2025-04-11,0113,グロース,57.379523028248805,558
2025-04-18,0111,プライム,122.4037739036872,1560
2025-04-18,0112,スタンダード,99.12959381044487,1537
2025-04-18,0113,グロース,59.367088607594944,559
2025-04-25,0111,プライム,123.82508304253457,1560
2025-04-25,0112,スタンダード,100.46188022036608,1546
2025-04-25,0113,グロース,61.10397139820273,564
2025-05-02,0111,プライム,124.57043777648116,1560
2025-05-02,0112,スタンダード,100.0,1541
2025-05-02,0113,グロース,60.50777072480768,560
2025-05-09,0111,プライム,126.95923339351474,1560
2025-05-09,0112,スタンダード,100.76086956521739,1545
2025-05-09,0113,グロース,62.285257690771076,559
2025-05-16,0111,プライム,125.61026319392239,1560
2025-05-16,0112,スタンダード,101.83028286189683,1535
2025-05-16,0113,グロース,64.01869158878505,563
2025-05-23,0111,プライム,125.40927159542625,1560
2025-05-23,0112,スタンダード,102.9106029106029,1543
2025-05-23,0113,グロース,62.87651553422582,562
2025-05-30,0111,プライム,127.95131271849425,1560
2025-05-30,0112,スタンダード,103.69999999999999,1547
2025-05-30,0113,グロース,65.28860767858322,562
2025-06-06,0111,プライム,126.93684912532703,1560
2025-06-06,0112,スタンダード,103.20855614973262,1517
2025-06-06,0113,グロース,64.88052136133237,561
2025-06-13,0111,プライム,126.23785546988834,1560
2025-06-13,0112,スタンダード,104.111071576825,1532
2025-06-13,0113,グロース,66.6141357328229,562
2025-06-20,0111,プライム,127.72910821109109,1560
2025-06-20,0112,スタンダード,104.91155186277138,1534
2025-06-20,0113,グロース,67.10667229365626,562
2025-06-27,0111,プライム,128.5216718266254,1561
2025-06-27,0112,スタンダード,105.40682414698163,1549
2025-06-27,0113,グロース,66.51555973804982,566
2025-07-04,0111,プライム,129.199604743083,1561
2025-07-04,0112,スタンダード,104.58171357487171,1530
2025-07-04,0113,グロース,66.08428041421091,566
2025-07-11,0111,プライム,131.14231014677728,1561
2025-07-11,0112,スタンダード,105.58069381598794,1539
2025-07-11,0113,グロース,67.44186046511628,569
2025-07-18,0111,プライム,131.3586956521739,1561
2025-07-18,0112,スタンダード,106.55918469194579,1550
2025-07-18,0113,グロース,67.47458718362334,568
2025-07-25,0111,プライム,134.47405329593266,1561
2025-07-25,0112,スタンダード,108.1374321880651,1557
2025-07-25,0113,グロース,68.57886068341472,568
2025-08-01,0111,プライム,136.34146341463415,1561
2025-08-01,0112,スタンダード,110.02918724741806,1546
2025-08-01,0113,グロース,71.14827154766424,568
2025-08-08,0111,プライム,139.57676722197206,1561
2025-08-08,0112,スタンダード,110.94594594594595,1559
2025-08-08,0113,グロース,71.0880829015544,569
2025-08-15,0111,プライム,139.38953488372093,1561
2025-08-15,0112,スタンダード,111.85185185185185,1549
2025-08-15,0113,グロース,71.26865671641791,571
2025-08-22,0111,プライム,141.29032258064515,1561
2025-08-22,0112,スタンダード,114.32310003285922,1550
2025-08-22,0113,グロース,72.20736975566099,570
2025-08-29,0111,プライム,140.5737704918033,1561
2025-08-29,0112,スタンダード,113.91728059113737,1550
2025-08-29,0113,グロース,73.16383822267349,568
2025-09-05,0111,プライム,143.2648401826484,1561
2025-09-05,0112,スタンダード,115.4913294797688,1549
2025-09-05,0113,グロース,73.97751925775523,568
2025-09-12,0111,プライム,144.41674975074775,1561
2025-09-12,0112,スタンダード,114.49684762138705,1542
2025-09-12,0113,グロース,73.08319738988581,571
2025-09-19,0111,プライム,144.81305950500263,1561
2025-09-19,0112,スタンダード,116.06235174517113,1561
2025-09-19,0113,グロース,71.94530794999397,570
2025-09-26,0111,プライム,145.29971676250966,1562
2025-09-26,0112,スタンダード,116.20098607141938,1564
2025-09-26,0113,グロース,72.67637134720158,568
2025-10-03,0111,プライム,140.20600047247814,1564
2025-10-03,0112,スタンダード,113.98608998043905,1552
2025-10-03,0113,グロース,69.78850263660391,574
2025-10-10,0111,プライム,140.69081718618366,1565
2025-10-10,0112,スタンダード,113.17829457364341,1555
2025-10-10,0113,グロース,70.49819927971188,574
2025-10-17,0111,プライム,141.15048643463962,1566
2025-10-17,0112,スタンダード,112.67605633802818,1541
2025-10-17,0113,グロース,67.201131025028,574
2025-10-24,0111,プライム,143.73900337626068,1566
2025-10-24,0112,スタンダード,115.31064131191881,1562
2025-10-24,0113,グロース,69.30835734870317,575
2025-10-31,0111,プライム,141.75624719914347,1566
2025-10-31,0112,スタンダード,114.4083039685834,1558
2025-10-31,0113,グロース,66.58227848101265,577
2025-11-07,0111,プライム,141.60268501871553,1566
2025-11-07,0112,スタンダード,114.63714637146371,1543
2025-11-07,0113,グロース,66.24788255223038,576
2025-11-14,0111,プライム,143.59262460386057,1566
2025-11-14,0112,スタンダード,115.06343250146446,1554
2025-11-14,0113,グロース,67.17557251908397,579
2025-11-21,0111,プライム,143.61900064169072,1566
2025-11-21,0112,スタンダード,114.21650118418655,1554
2025-11-21,0113,グロース,64.48412698412699,579
2025-11-28,0111,プライム,146.8825404198764,1566
2025-11-28,0112,スタンダード,116.32907039075366,1564
2025-11-28,0113,グロース,65.74202496532594,581
2025-12-05,0111,プライム,143.6427451430768,1566
2025-12-05,0112,スタンダード,115.04325783310586,1558
2025-12-05,0113,グロース,64.84049930651872,585
2025-12-12,0111,プライム,145.2973663791136,1566
2025-12-12,0112,スタンダード,114.93879472693031,1558
2025-12-12,0113,グロース,63.24549237170597,585
2025-12-19,0111,プライム,147.47477929081955,1568
2025-12-19,0112,スタンダード,115.63088512241055,1567
2025-12-19,0113,グロース,63.023975865354075,588
2025-12-26,0111,プライム,149.86479177934018,1569
2025-12-26,0112,スタンダード,117.19593779157947,1570
2025-12-26,0113,グロース,65.60951437066403,593
2025-12-30,0111,プライム,149.86541049798117,1569
2025-12-30,0112,スタンダード,118.30343038442199,1570
2025-12-30,0113,グロース,65.14925373134328,593
2026-01-09,0111,プライム,152.01375245579567,1569
2026-01-09,0112,スタンダード,119.83541146429712,1566
2026-01-09,0113,グロース,66.70212765957447,591
2026-01-16,0111,プライム,156.57099697885198,1569
2026-01-16,0112,スタンダード,121.96702966784028,1564
2026-01-16,0113,グロース,67.95865633074936,591
2026-01-23,0111,プライム,157.3519163763066,1569
2026-01-23,0112,スタンダード,122.46835443037976,1567
2026-01-23,0113,グロース,68.608,593
2026-01-30,0111,プライム,153.26633165829148,1569
2026-01-30,0112,スタンダード,121.2237700059277,1566
2026-01-30,0113,グロース,68.02665773557067,590
2026-02-06,0111,プライム,156.10134436401242,1569
2026-02-06,0112,スタンダード,122.8171334431631,1563
2026-02-06,0113,グロース,65.74746008708273,591
2026-02-13,0111,プライム,159.04033379694022,1569
2026-02-13,0112,スタンダード,124.66612991091456,1570
2026-02-13,0113,グロース,65.67357512953367,591
2026-02-20,0111,プライム,160.09763153136865,1569
2026-02-20,0112,スタンダード,126.07142857142857,1569
2026-02-20,0113,グロース,64.62151394422311,593
2026-02-27,0111,プライム,166.3183279742765,1569
2026-02-27,0112,スタンダード,128.9779966103676,1574
2026-02-27,0113,グロース,65.6862111009704,594
2026-03-06,0111,プライム,158.53658536585365,1569
2026-03-06,0112,スタンダード,124.93233632175809,1562
2026-03-06,0113,グロース,63.90901656103048,590
2026-03-13,0111,プライム,154.5628589661774,1569
2026-03-13,0112,スタンダード,124.46364643709514,1552
2026-03-13,0113,グロース,63.893016344725105,587
2026-03-19,0111,プライム,154.04884318766068,1569
2026-03-19,0112,スタンダード,124.02830188679246,1564
2026-03-19,0113,グロース,62.637362637362635,589
2026-03-27,0111,プライム,156.2303664921466,1569
2026-03-27,0112,スタンダード,123.53846153846153,1563
2026-03-27,0113,グロース,62.25769669327252,593
2026-04-03,0111,プライム,154.9757934373319,1573
2026-04-03,0112,スタンダード,121.18226600985223,1559
2026-04-03,0113,グロース,62.144702842377264,589
2026-04-10,0111,プライム,156.9500180223477,1574
2026-04-10,0112,スタンダード,122.0125786163522,1553
2026-04-10,0113,グロース,61.72800000000001,593
2026-04-17,0111,プライム,156.54763592710225,1574
2026-04-17,0112,スタンダード,124.06311637080867,1557
2026-04-17,0113,グロース,63.576158940397356,597
2026-04-24,0111,プライム,152.0632584542441,1574
2026-04-24,0112,スタンダード,122.30769230769232,1563
2026-04-24,0113,グロース,63.61130758672135,596
